date,signal_date,execution_price_mode,strategy_value,benchmark_value,strategy_flow,benchmark_flow,cash,cash_pct,spy_weight_actual,qqq_weight_actual,equity_exposure,multiplier,target_spy_weight,target_qqq_weight,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,panic_tier,satellite_signal,decision_cash_reservoir_pct,regime,reason,cape,vix,rsi14,spy_close,qqq_close,spy_trade_price,qqq_trade_price,trend_up,qqq_trend_up,spy_drawdown_252d,vix_sma20,spy_ret_21d,qqq_rel_63d,qqq_rel_126d,strategy_nav,benchmark_nav
2006-01-04,2006-01-03,next_open,100421.01935517919,100421.01935517919,0.0,0.0,0.0,0.0,0.4988812169997764,0.5011187830002236,1.0,1.25,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,fair,CAPE=26.4:fair; neutral_satellite,26.443803114292393,11.14,58.05796758005215,87.63809967041016,35.68010711669922,87.33518547645285,35.398015592807106,True,True,-0.0034296225244740963,11.2675,0.005380342925081605,0.007541740801556562,0.051100474189859746,1.0,1.0
2006-01-05,2006-01-04,next_open,102672.37129048881,102672.37129048881,2000.0,2000.0,0.0,0.0,0.4979912894022272,0.5020087105977729,1.0,1.25,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.019527241698936135,fair,CAPE=26.4:fair; neutral_satellite,26.443803114292393,11.37,60.94137329423192,87.69316864013672,35.83396530151367,87.53483095324331,35.68864782170949,True,True,0.0,11.256,0.00886725284581269,0.008454036893352113,0.053284107211955645,1.0025029813172939,1.0025029813172939
2006-01-06,2006-01-05,next_open,104032.31645221217,104032.31645221217,0.0,0.0,0.0,0.0,0.4955714866208051,0.5044285133791949,1.0,1.25,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,fair,CAPE=26.4:fair; neutral_satellite,26.443803114292393,11.31,61.323147655293084,88.4229507446289,36.483619689941406,88.13380813563194,36.1245945603568,True,True,0.0,11.2455,0.011654145661902149,0.012807302175092294,0.05759726782228625,1.0157816176429164,1.0157816176429164
2006-01-09,2006-01-06,next_open,104373.79771612343,104373.79771612343,0.0,0.0,0.0,0.0,0.49521907066682047,0.5047809293331795,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.4:fair; qqq_mild_strength_satellite_qqq_tilt,26.443803114292393,11.0,66.05792077871534,88.65010833740234,36.62894821166992,88.4091509873524,36.483630723965994,True,True,0.0,11.1865,0.01814262024091362,0.03256857593440721,0.05977801984420528,1.0191158737902346,1.0191158737902346
2006-01-10,2006-01-09,next_open,104462.88105217382,104462.88105217382,0.0,0.0,0.0,0.0,0.4952963029897815,0.5047036970102186,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.4:fair; qqq_mild_strength_satellite_qqq_tilt,26.443803114292393,11.13,67.39586931290756,88.73960876464844,36.65460205078125,88.38850934531808,36.46654102012154,True,True,0.0,11.1325,0.026749728832954567,0.03514694101215521,0.05690214629070467,1.0199856921148112,1.0199856921148112
2006-01-11,2006-01-10,next_open,105033.20842463555,105033.20842463555,0.0,0.0,0.0,0.0,0.49417383635054885,0.5058261636494512,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.4:fair; qqq_mild_strength_satellite_qqq_tilt,26.443803114292393,10.86,67.93222431649849,89.02188873291016,36.93668746948242,88.82224639636377,36.757176460077396,True,True,0.0,11.091,0.02843891461128223,0.03173949484295768,0.05437082519008718,1.0255544238391627,1.0255544238391627
2006-01-12,2006-01-11,next_open,106561.25761628675,106561.41118007559,2000.0,2000.0,0.0,0.0,0.4935814050908479,0.506418594909152,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.018685789480077524,fair,CAPE=26.4:fair; qqq_mild_strength_satellite_qqq_tilt,26.443803114292393,10.94,69.62919984696853,88.67079162597656,36.757164001464844,88.86355337152237,36.893934713826155,True,True,0.0,11.0645,0.029015465996335088,0.0400807221855215,0.05810199416854833,1.0209462504186213,1.0209477498303345
2006-01-13,2006-01-12,next_open,106487.13022558772,106487.23721360913,0.0,0.0,0.0,0.0,0.49346465452778604,0.506535345472214,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.4:fair; qqq_mild_strength_satellite_qqq_tilt,26.443803114292393,11.2,65.02039597212993,88.58815002441406,36.74006271362305,88.51243196893317,36.705869224541395,True,True,-0.003943941337697043,11.068999999999999,0.02398433132585054,0.04333810371937452,0.05087075795766105,1.0202360478245416,1.0202371009817381
2006-01-17,2006-01-13,next_open,105992.81983259015,105993.30381680104,0.0,0.0,0.0,0.0,0.4944175067748766,0.5055824932251234,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,26.468702626685708,11.23,63.94745399034515,88.3471908569336,36.50072479248047,88.25769061513284,36.45798454987689,True,True,-0.004872270344627561,11.1065,0.01611904197255143,0.03519588715331046,0.04752096223928226,1.0155001395445262,1.0155048045110664
2006-01-18,2006-01-17,next_open,105169.61517544943,105170.83833007062,0.0,0.0,0.0,0.0,0.4963074576865576,0.5036925423134424,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,26.468702626685708,11.91,60.79724104029527,87.99612426757812,36.081851959228516,87.83090065707398,35.9279845224875,True,True,-0.007579011022792792,11.165499999999998,0.009391037811010916,0.03448033799553962,0.0436667020881758,1.0076131482792645,1.0076248949012776
