date,signal_date,execution_price_mode,strategy_value,benchmark_value,strategy_flow,benchmark_flow,cash,cash_pct,spy_weight_actual,qqq_weight_actual,equity_exposure,multiplier,target_spy_weight,target_qqq_weight,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,panic_tier,satellite_signal,decision_cash_reservoir_pct,regime,reason,cape,vix,rsi14,spy_close,qqq_close,spy_trade_price,qqq_trade_price,trend_up,qqq_trend_up,spy_drawdown_252d,vix_sma20,spy_ret_21d,qqq_rel_63d,qqq_rel_126d,strategy_nav,benchmark_nav
2008-01-03,2008-01-02,next_open,102041.15891512751,102041.56642913868,2000.0,2000.0,1000.0,0.009799967097901619,0.49398547608599797,0.49621455681610044,0.9902000329020983,0.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.019635386735847388,fair,CAPE=26.0:fair; below_sma200_cap; neutral_satellite,25.95551010524023,23.17,43.90049774443436,103.44561767578125,43.53738784790039,103.48132523171779,43.3567712579891,False,True,-0.06889573105659286,21.628999999999998,-0.019916486080604034,0.02612355399470423,0.08757519943129544,1.0,1.0
2008-01-04,2008-01-03,next_open,98585.25263343588,98551.44325356893,0.0,0.0,1000.0,0.010143504969432345,0.49877215069617736,0.49108434433439035,0.9898564950305676,0.5,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.009799967097901619,fair,CAPE=26.0:fair; below_sma200_cap; qqq_mild_strength_satellite_qqq_tilt,25.95551010524023,22.49,43.725610688227626,100.91057586669922,41.62799835205078,102.360213892081,42.84071466349717,False,True,-0.06934579218583514,21.564,-0.013889509099840103,0.0359930269524269,0.08363586168629622,0.9661322321459905,0.9657970443055339
2008-01-07,2008-01-04,next_open,98313.44097667758,98276.94039228826,0.0,0.0,1000.0,0.010171549180515665,0.49972636218222494,0.4901020886372595,0.9898284508194843,1.25,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.010143504969432345,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=23.9,RSI=35.9,DD=-9.2%; dip_buy_satellite_balanced_or_qqq_tilt",25.95551010524023,23.94,35.91716158229042,100.82487487792969,41.43019104003906,101.26761819568902,41.62801299104242,False,False,-0.09215243571133824,21.6345,-0.029379743281416903,0.014669759466052534,0.06335284658582818,0.963468486852933,0.9631069360399842
2008-01-08,2008-01-07,next_open,96269.69128570438,96212.95555585988,0.0,0.0,1000.0,0.010387485268154127,0.5020940584170942,0.48751845631475177,0.9896125147318459,1.25,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.010171549180515665,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=23.8,RSI=35.7,DD=-9.3%; dip_buy_satellite_balanced_or_qqq_tilt",25.95551010524023,23.79,35.68515416621487,99.19669342041016,40.355072021484375,101.46041329815935,41.51618544263731,False,False,-0.09292344938600328,21.776000000000003,-0.04617030895976382,0.0023852274203333135,0.059379847191369795,0.9434398071250489,0.9428800333310603
2008-01-09,2008-01-08,next_open,97778.01625655631,97736.2144373143,0.0,0.0,1000.0,0.010227247783143146,0.4995444658333154,0.49022828638354143,0.9897727522168569,1.25,0.6000000000000001,0.4,0.4,0.4,0.2,0.0,2,risk_off_satellite_to_spy,0.010387485268154127,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=25.4,RSI=31.5,DD=-10.8%,tier2_panic:VIX=25.4,RSI=31.5,DD=-10.8%; risk_off_satellite_to_spy",25.95551010524023,25.43,31.519520148432065,100.23927307128906,41.21516799926758,99.32521628114856,40.51850300068516,False,False,-0.10757147371579856,22.005,-0.0748157783937019,-0.019014951222350196,0.04263542835305456,0.9582213422123412,0.9578078606347722
2008-01-10,2008-01-09,next_open,100193.59558495982,100150.54727023066,2000.0,2000.0,500.0,0.004990338924168279,0.5020367599841773,0.4929729010916544,0.9950096610758318,1.25,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.030066743282269586,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=24.1,RSI=36.6,DD=-9.8%; dip_buy_satellite_balanced_or_qqq_tilt",25.95551010524023,24.12,36.621368162694566,100.89627075195312,41.27538299560547,99.74655693489694,40.793735353342036,False,False,-0.09819184835445238,22.174,-0.06490623947326113,-0.0035018549591369075,0.054077946278991984,0.9622940059572638,0.961868292549095
2008-01-11,2008-01-10,next_open,98820.26148832685,98772.41556769736,0.0,0.0,500.0,0.005059691124770627,0.5049067846118265,0.4900335242634029,0.9949403088752293,1.25,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.004990338924168279,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=23.4,RSI=39.7,DD=-9.2%; dip_buy_satellite_balanced_or_qqq_tilt",25.95551010524023,23.45,39.67152616117227,100.08219909667969,40.466896057128906,100.53209047634033,41.051752637672465,False,False,-0.09228113246554426,22.167,-0.06601853474245456,-0.012596495940295993,0.04918265627195262,0.9491040294757228,0.9486324069373395
2008-01-14,2008-01-11,next_open,100066.51894754704,100023.20396701228,0.0,0.0,500.0,0.004996676263537162,0.5026386916477514,0.49236463208871134,0.9950033237364628,1.25,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.005059691124770627,fair,"CAPE=26.0:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=23.7,RSI=37.3,DD=-10.0%; dip_buy_satellite_balanced_or_qqq_tilt",25.95551010524023,23.68,37.277599221760504,100.88912200927734,41.17216873168945,100.80343258315158,41.01735354259789,False,False,-0.09960497303476967,22.2275,-0.04743517891741422,-0.013070889859456591,0.033001906360095035,0.9610735179034555,0.9606452589364706
2008-01-15,2008-01-14,next_open,97600.72184053826,97546.818876186,0.0,0.0,500.0,0.005122912931083733,0.5039933036468687,0.49088378342204764,0.9948770870689163,0.5,0.6000000000000001,0.4,0.4,0.4,0.2,0.0,0,qqq_weak_satellite_to_spy,0.004996676263537162,fair,CAPE=26.0:fair; below_sma200_cap; qqq_weak_satellite_to_spy,25.95551010524023,22.9,41.07335117784444,98.66825103759766,40.036842346191406,99.8251019243357,40.742109779997605,False,False,-0.09234544652351284,22.2445,-0.049141118181493915,-0.014670526686316743,0.043510126051768294,0.9373911481658682,0.9368615017436115
2008-01-16,2008-01-15,next_open,96662.44567869799,96604.50143591719,0.0,0.0,500.0,0.005172639658445841,0.5045023554296034,0.4903250049119508,0.9948273603415542,1.5,0.45,0.55,0.4,0.4,0.05,0.15,1,dip_buy_satellite_balanced_or_qqq_tilt,0.005122912931083733,cheap,"CAPE=24.0:cheap; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=23.3,RSI=34.8,DD=-11.2%; dip_buy_satellite_balanced_or_qqq_tilt",24.02231776083682,23.34,34.82650260882973,97.81841278076172,39.606815338134766,98.08977703572631,39.72722641446752,False,False,-0.11232563477357471,22.247999999999998,-0.0681379677875138,-0.021049223350906532,0.029193890168125902,0.9283796188240965,0.9278112739414115
